,FID,Inception Score,IS std
0,322.06244182066416,1.003674326181401,0.0
1,298.39647463670065,1.000013563944719,0.0
2,368.57745337293943,1.0254606209240895,0.0
3,410.7927507258249,1.0230264641664402,0.0
4,381.0172925984794,1.0227065490154037,0.0
5,418.0482530157977,1.0264405794454987,0.0
6,415.1486181679611,1.0176525007846653,0.0
7,456.7030492419108,1.016189921746512,0.0
8,478.75712490739727,1.024696251129987,0.0
9,459.7976832202151,1.027428484675741,0.0
10,411.11256858747254,1.024120397903909,0.0
11,437.17310572959764,1.0211810526336456,0.0
12,296.1610591188865,1.00398339349419,0.0
13,458.7123919944324,1.0410243891765436,0.0
14,466.03407968018115,1.028083763093091,0.0
15,462.99677055016986,1.0190872041784935,0.0
16,492.07017401463634,1.0221282259244107,0.0
17,466.75952872537187,1.019815294358712,0.0
18,469.980954582438,1.0228509414598164,0.0
19,448.12542027426053,1.0263807824220788,0.0
20,413.7956532384462,1.0293052003936405,0.0
21,439.80378335676215,1.027065386213098,0.0
22,471.82557968041203,1.0335082928794646,0.0
23,379.11433066305096,1.0000703129931836,0.0
24,472.59666079452916,1.0245447774020398,0.0
25,482.91692948065065,1.034371690241236,0.0
26,473.1752610965743,1.0241710631353613,0.0
27,459.6301158979021,1.024366136752901,0.0
28,431.6838170783691,1.02909907370821,0.0
29,447.554606183966,1.022205624993761,0.0
30,436.78658853004225,1.024658686609606,0.0
31,379.61376911003356,1.0252215757330239,0.0
32,406.0119472725885,1.0169645084568422,0.0
33,431.2720502317201,1.0327718520153515,0.0
34,397.00169723488153,1.0118366743012455,0.0
35,461.7983679096508,1.0279922347804875,0.0
36,429.29701681062005,1.0228165513628007,0.0
37,460.8398099491476,1.0255467262206293,0.0
38,459.08577373993097,1.026621542561972,0.0
39,483.64835162100877,1.0318013200233769,0.0
40,407.689911360557,1.027070507262894,0.0
41,494.07036489040615,1.015923553239871,0.0
42,443.22205884636685,1.0145958958474524,0.0
43,426.7392072491885,1.0235773275421645,0.0
44,443.2083156443249,1.0232671253235264,0.0
45,366.26724647437396,1.0091035201913443,0.0
46,392.4985816449408,1.0189188979398438,0.0
47,322.27787853401173,1.000699268241752,0.0
48,362.4294041480801,1.004911886840094,0.0
49,316.3123316266656,1.0000456775711468,0.0
50,335.1286024291078,1.004222529702783,0.0
51,363.6767210884663,1.006483974811143,0.0
52,327.5484395876328,1.0100550834211983,0.0
53,310.67412789177627,1.0097464685187352,0.0
54,303.0995333374271,1.0144973932094867,0.0
55,374.33459432531635,1.0409825412778013,0.0
56,377.62968845096555,1.0145239909454271,0.0
57,380.3690738747212,1.0171030523312816,0.0
58,387.5159627950438,1.0212680600602624,0.0
59,401.7195757979828,1.0361294162853965,0.0
