,FID,Inception Score,IS std
0,424.794566939453,1.041549604079191,0.0
1,394.10517049614305,1.043635210328969,0.0
2,421.1914948243666,1.0358774043773074,0.0
3,414.65246723100927,1.0437694180748334,0.0
4,453.6350691985383,1.0302239555746429,0.0
5,393.2769946067922,1.0314658926877278,0.0
6,398.5690494198064,1.053472902471475,0.0
7,417.13396657678913,1.0336273654781856,0.0
8,375.55480172425365,1.034348794473087,0.0
9,414.8844300829612,1.0420887498280402,0.0
10,406.72286084244445,1.025303245026944,0.0
11,405.1382933614728,1.025639770854101,0.0
12,414.7981774670109,1.027370761902192,0.0
13,390.69809761625544,1.0295837844591567,0.0
14,423.0655242934219,1.0393580789343675,0.0
