,FID,Inception Score,IS std
0,307.38991955079814,1.0052160339288556,0.0
1,314.3533843268761,1.0004026729147395,0.0
2,316.7970627347973,1.0082900123442362,0.0
3,381.5125327427227,1.0006270076609411,0.0
4,395.0310842610773,1.0070358825764285,0.0
5,334.52316057731747,1.0085056203326455,0.0
6,327.55336812381915,1.0001791637425412,0.0
7,352.40187897496423,1.0007014453452645,0.0
8,409.78686421878376,1.0008346613953396,0.0
9,403.1976760786335,1.008222939287314,0.0
10,376.776836279358,1.0046827769603692,0.0
11,389.9682592898249,1.00815207894174,0.0
12,356.11987321625054,1.0115130046286855,0.0
13,374.8751717283633,1.0111102957810987,0.0
14,361.78946533360397,1.006835902187866,0.0
15,384.5358876378327,1.0004242691219711,0.0
16,370.1568730603591,1.0208131321360194,0.0
17,365.6965747011825,1.0407799713376567,0.0
18,407.83595211396005,1.0434992634433342,0.0
19,384.02851770101427,1.027216194540833,0.0
20,420.02087019779884,1.0287514999979301,0.0
21,416.11741136116353,1.034778841330666,0.0
22,451.07919611641,1.0375970442882847,0.0
23,314.61431842968125,1.0023438656787917,0.0
24,382.5197087420191,1.0357904515195946,0.0
25,395.8458411045624,1.035783336107371,0.0
26,395.16539464660605,1.0260589491738288,0.0
27,392.33825988146117,1.0235208052740548,0.0
28,377.93955244348916,1.0432270366275727,0.0
29,413.76077084957564,1.0397722282026207,0.0
30,442.8140300722106,1.0349500163611858,0.0
31,366.4706914336229,1.0245220244918247,0.0
32,394.7847741948043,1.037306767022468,0.0
33,431.1640625087906,1.0367720196318964,0.0
34,317.1335099493423,1.0002937652732966,0.0
35,384.7201015446825,1.0352494727701205,0.0
36,458.42307970030737,1.0459028056433701,0.0
37,386.5354786279763,1.0347375132534058,0.0
38,347.2074527575475,1.0262748538569926,0.0
39,370.4259666687815,1.0410012163775895,0.0
40,325.6357249612274,1.019622603121559,0.0
41,309.5272252004328,1.0002816363903435,0.0
42,352.79666524257334,1.0042258479774981,0.0
43,352.2188640048303,1.0092604212225866,0.0
44,341.74628425794594,1.0035054712005063,0.0
45,328.9595720224881,1.0001448853607207,0.0
46,356.5616190021823,1.0000394538371684,0.0
47,322.4104443389811,1.0039400094014241,0.0
48,310.22338900084503,1.0022619994708484,0.0
49,331.42531140758757,1.006304906832932,0.0
50,302.548206266121,1.0000764677459266,0.0
51,384.642973426332,1.026472891702536,0.0
52,371.8097726496467,1.0085066391274107,0.0
53,372.07317115700675,1.0049494858307515,0.0
54,361.6143652200742,1.0553325756633958,0.0
55,369.33810429452893,1.0287405496614952,0.0
56,347.62266082572177,1.0319405195261266,0.0
57,343.33682838826365,1.0096846980383918,0.0
58,417.3199511475495,1.0055926003248676,0.0
59,314.7833251582759,1.004954158849224,0.0
60,417.3412017664173,1.0000587262045024,0.0
