,FID,Inception Score,IS std
0,355.5265219466158,1.000064181521925,0.0
1,416.1248223426937,1.0033685293278705,0.0
2,389.71917838852823,1.0093125025028162,0.0
3,432.026974619029,1.014258534833405,0.0
4,388.89713269727616,1.0070255062272353,0.0
5,373.84093535579274,1.0137680828445175,0.0
6,401.802521705155,1.015633303796204,0.0
7,359.6430571863468,1.0193172410524443,0.0
8,335.22990576206325,1.030429401057072,0.0
9,372.4262064240877,1.012290783474636,0.0
10,337.55664344641644,1.0108440831820196,0.0
11,353.01017311932026,1.0109575392283423,0.0
12,312.2937308877882,1.0062281029820357,0.0
13,402.2688415933491,1.0094958313892328,0.0
14,424.7520449950081,1.0188201289884602,0.0
15,358.46192918819986,1.0192442673292632,0.0
16,387.6523946183881,1.0137609285211224,0.0
17,356.2613456345022,1.0117481167042368,0.0
18,362.62269847389103,1.016150053323869,0.0
19,399.6760829705013,1.017353395351294,0.0
20,385.25971919829533,1.0275385200633596,0.0
21,410.1961796093033,1.0196187772319725,0.0
22,397.9729642090885,1.0272626628506887,0.0
23,361.4810190947709,1.0067134129104829,0.0
24,391.84912036396423,1.0218768004399745,0.0
25,355.49905128335536,1.024147234223426,0.0
26,430.10228666748884,1.0181056024873112,0.0
27,419.8938804726182,1.0154061566883914,0.0
28,359.4073982248958,1.0362725056666784,0.0
29,392.76553393954214,1.0157116819325376,0.0
30,358.6792862116631,1.0084679138368349,0.0
31,355.1230203508243,1.0047633698658438,0.0
32,352.5447156050135,1.0129231008708204,0.0
33,421.24910555158806,1.023309173613773,0.0
34,328.19045077309704,1.0081144984584332,0.0
35,385.88029964756726,1.014470713223211,0.0
