,FID,Inception Score,IS std
0,320.9554803229738,1.002242531163706,0.0
1,344.98223333424824,1.0031452386249926,0.0
2,365.83703801196634,1.0374798644224752,0.0
3,398.1970374117295,1.031053908774931,0.0
4,443.3117501420488,1.0238675629882235,0.0
5,401.2083453796331,1.0307514151820745,0.0
6,408.1231995056675,1.0337115078948844,0.0
7,412.1078695813839,1.0308162046818439,0.0
8,390.0414099710583,1.031435759814923,0.0
9,436.26067124160335,1.029716542549514,0.0
10,449.28131625118885,1.0316706746073094,0.0
11,364.096481117922,1.032073215669605,0.0
12,385.74632655225105,1.0011158241701623,0.0
13,378.10136803312156,1.028561089426746,0.0
14,470.87071061898905,1.0600523386889766,0.0
15,387.0090488751195,1.0423536600684185,0.0
16,389.5516659149756,1.0435392767388596,0.0
17,382.1171088603109,1.0402514569769588,0.0
18,467.78348850249597,1.0218570849393804,0.0
19,403.0556452258864,1.0348289548690988,0.0
20,422.2790424346165,1.0383279559539687,0.0
21,416.3363456804176,1.046514230315524,0.0
22,481.74677646570103,1.0344694777179229,0.0
23,327.6321743523072,1.0022648770952345,0.0
24,442.83637333626547,1.03780460728701,0.0
25,376.65454518568464,1.0178754690796363,0.0
26,403.0117966780495,1.019801325079423,0.0
27,417.69595777880096,1.038394381242289,0.0
28,350.4437119590205,1.0186184827243574,0.0
29,349.9799704886189,1.0187789300935137,0.0
30,343.9842622516946,1.0148138171015257,0.0
31,352.51974172823486,1.0116231667251196,0.0
32,359.99339948241345,1.0037463151768886,0.0
33,375.12265383367827,1.055206572815564,0.0
34,340.39914862787487,1.0061031365306357,0.0
35,356.11052106583577,1.0076066086678064,0.0
36,365.44451289617,1.0029564042989896,0.0
37,419.3885930735372,1.0012470173330805,0.0
38,445.6442822537902,1.0015307267077151,0.0
39,433.59786308973815,1.0129153546780236,0.0
40,374.2614097184156,1.007390805857154,0.0
41,389.80283711938614,1.0236356983148447,0.0
42,367.9660446831417,1.006670527145947,0.0
43,356.01121694666745,1.0181109533298243,0.0
44,328.9281484151768,1.042184810543894,0.0
45,322.3438972171213,1.0063474552937597,0.0
46,357.60816338686334,1.011788383803056,0.0
47,345.80079527238496,1.0169187895535676,0.0
48,395.9875362031821,1.0089136600838229,0.0
49,330.5497937142279,1.0001522636419993,0.0
50,392.0154197104113,1.0197274579460054,0.0
51,360.10081865618486,1.011784958788033,0.0
52,386.18115610663193,1.0199117753601852,0.0
53,385.86872173272644,1.0554260977497323,0.0
54,390.88484680790816,1.0323940261706812,0.0
55,387.1987643599043,1.0292305839703693,0.0
56,404.4604151663869,1.0352970131925883,0.0
57,432.78911339370757,1.0302651005279269,0.0
58,422.9910559005923,1.0238492275666016,0.0
59,424.85527951228215,1.0324392665386188,0.0
